,CD86,CD274,CD270,CD155,CD112,CD47,CD48,CD40,CD154,CD52,CD3,CD8,CD56,CD19,CD33,CD11c,HLA-A-B-C,CD45RA,CD123,CD7,CD105,CD49f,CD194,CD4,CD44,CD14,CD16,CD25,CD45RO,CD279,TIGIT,Mouse-IgG1,Mouse-IgG2a,Mouse-IgG2b,Rat-IgG2b,CD20,CD335,CD31,Podoplanin,CD146,IgM,CD5,CD195,CD32,CD196,CD185,CD103,CD69,CD62L,CD161,CD152,CD223,KLRG1,CD27,CD107a,CD95,CD134,HLA-DR,CD1c,CD11b,CD64,CD141,CD1d,CD314,CD35,CD57,CD272,CD278,CD58,CD39,CX3CR1,CD24,CD21,CD11a,CD79b,CD244,CD169,integrinB7,CD268,CD42b,CD54,CD62P,CD119,TCR,Rat-IgG1,Rat-IgG2a,CD192,CD122,FceRIa,CD41,CD137,CD163,CD83,CD124,CD13,CD2,CD226,CD29,CD303,CD49b,CD81,IgD,CD18,CD28,CD38,CD127,CD45,CD22,CD71,CD26,CD115,CD63,CD304,CD36,CD172a,CD72,CD158,CD93,CD49a,CD49d,CD73,CD9,TCRVa7.2,TCRVd2,LOX-1,CD158b,CD158e1,CD142,CD319,CD352,CD94,CD162,CD85j,CD23,CD328,HLA-E,CD82,CD101,CD88,CD224
0fc593981873,0.9794528,2.725297,1.4479206,5.040138,0.95059186,2.7576993,0.8875868,-0.4541809,1.301517,1.2066038,-0.7768546,-0.24426216,0.28060395,1.8047773,6.8448334,-0.15079731,0.07709689,0.3603008,0.89686984,2.2836018,1.5455482,4.5758705,-0.4016955,0.15611765,2.2484035,0.09962352,-0.45403296,1.8508935,3.0902495,0.25816882,1.2543949,0.35734427,0.8114759,0.93388224,0.609673,-0.06096238,1.8368521,-0.6171595,2.5887234,0.39137834,0.8972919,0.75717026,1.4788228,9.316178,1.0499569,1.315677,4.9094453,1.2993584,-1.1294093,0.9593128,1.5364411,1.9382888,-0.5741456,-0.31997633,2.3086462,2.6375022,1.3693025,2.9320307,-0.46255946,0.514278,0.8096478,1.9499025,3.333776,0.43435124,-0.3617485,1.1096811,3.5710144,3.3892126,7.5961804,1.2525737,1.0339847,0.7955746,1.6939952,-0.55296177,-0.37759256,5.3662825,1.3438628,1.1781678,2.7994726,-0.65490603,0.54225284,0.4451784,1.8176725,0.9452378,0.17231761,-0.60823584,1.9028362,1.2249415,3.2825117,11.586135,1.3738496,-0.084370986,1.3748275,1.5988059,1.9821968,-0.14518897,2.51413,5.193561,-0.23341286,1.0423895,1.7500161,-0.34678116,-0.33444038,-0.43437016,4.369747,0.14583963,3.424188,-0.2317307,16.84016,3.367242,5.0865593,4.3827124,0.4439826,12.850229,0.29500565,0.7198102,2.5927548,0.9302139,1.8259867,8.298723,2.078721,2.3520644,0.4011964,-0.36809316,1.5222567,1.1586027,1.167682,0.70229924,0.06997926,2.192926,0.09529385,5.072081,3.2008865,0.1113223,-0.18081169,0.7095804,11.082809,1.2767556,9.596379,6.943083
4f8c1cf9efbc,-0.11829147,0.8009862,0.8991691,4.1656165,4.2783494,7.0213804,-0.6684152,0.3721778,0.87028825,1.4555068,1.4112949,0.022577733,1.7538679,2.7777545,1.5126377,5.427097,6.304033,2.1889853,3.0619068,-0.09376621,2.1194463,3.43704,2.3188992,1.7697947,5.292036,0.34671792,0.8181951,-0.43777826,-0.8917463,0.7746382,1.7984991,0.0777373,-0.55914974,1.7454151,-0.187754,-0.18706754,0.6670295,11.573613,1.0873225,-0.35412085,-0.19959044,0.40903026,-0.81287074,0.14111507,1.3564314,0.5346962,0.734246,2.116134,9.864011,-0.46817753,-0.43978631,0.18259987,-0.30171832,-0.14269981,-0.1069985,2.4739294,0.35119778,1.6197639,-0.2588038,0.7616098,0.9815653,1.2344315,0.82824767,0.30592078,2.153387,0.22163934,2.4263887,0.84351313,2.3054826,0.9317218,1.2241392,1.1462346,-0.12938443,7.307058,1.7940284,10.991842,0.30024865,-0.043027878,-0.2293067,1.2790068,2.7219913,0.7198603,1.3252743,1.2967036,1.1834762,0.4649121,0.8723048,0.29832676,-0.06603056,0.10504192,0.582464,0.8899475,1.558454,0.34105074,2.5379152,0.037323013,0.104189545,6.5233335,-0.746145,11.125608,4.666329,1.5033401,2.1121638,0.47049883,4.0300617,0.4727574,6.426073,0.060395956,5.969581,1.2466111,1.271795,4.3525496,0.32818973,1.0591215,-0.31544912,3.8765347,2.062637,0.4669905,0.9039253,7.643233,1.0932443,11.408433,0.6494075,1.3184954,0.67091316,0.5423233,0.2500459,1.4213101,-0.025612295,0.68493104,1.1117134,5.679133,0.6213724,-0.11916062,-0.037708938,0.34673408,3.4832067,0.4815779,1.0666502,3.6021516
b498ee1fabb0,0.80495423,1.1456213,0.5162034,5.8241997,6.077006,3.3987596,0.9450273,2.3390532,1.0436921,0.5327233,-0.23846485,-0.44913465,-0.89311486,1.56984,2.739891,-0.28094697,3.8520303,1.2326522,4.5004816,-0.35264003,1.5182781,3.976604,1.7543015,0.62549233,14.982998,0.64292955,1.4184176,-0.17078364,0.76819503,1.4555731,0.022560053,0.66592324,-1.1404183,1.1986237,2.2885048,-0.2836861,-0.422015,7.5071173,0.07680008,1.1074258,0.53353584,0.5041258,-0.73909986,-0.74748814,-0.63282436,0.81659704,0.05085461,-0.16191414,9.159903,0.73827326,1.103512,1.7259066,0.09549773,-0.45608443,-0.34612614,2.107216,-0.68157506,1.2993317,-0.6189976,-0.69983774,-0.57399994,0.38938004,1.2265383,0.80135804,1.7457714,1.3930113,1.0717977,-0.14458773,1.7978302,1.0427653,-0.3391257,0.3486507,-0.6194705,0.70166004,0.78163016,11.613695,0.48229283,2.1744733,-0.6412972,-0.82209414,7.460764,0.23428494,-0.26205418,-0.7636785,-0.84425247,0.6085715,-0.009001911,-0.29531658,0.39979875,6.389286,-0.07693338,0.30961078,1.3426862,1.0889736,3.5129194,-0.28531677,0.9953756,7.691878,-0.86410666,11.330954,2.9148111,-0.46897027,4.1898727,1.303535,0.63056856,1.9465424,8.756514,1.1630204,4.542122,1.2537715,-0.6724147,2.8006897,-0.2930181,1.5235158,0.08822289,14.92318,0.2433871,1.3994229,1.6913836,5.1616526,-0.0020083264,10.929848,0.2106266,2.331048,0.026314445,-0.07669354,0.9457577,0.031614177,-0.18333948,1.7030663,1.6154206,4.9803085,0.4613341,0.95275515,-0.29068214,1.3372016,4.6264744,1.3602147,0.18306845,2.5417602
ce072ee518a8,-0.7744148,1.5639856,0.11974275,7.640248,5.8799386,11.097256,10.319558,-1.543285,-1.0460367,2.0017915,-0.49226272,-0.74775314,-1.2455578,-1.1338978,9.744661,-0.4706508,7.7316685,6.806632,2.0630329,2.007288,0.14569938,3.987083,0.25092515,1.5264823,9.698922,-1.169542,-0.8490659,-1.1792803,-1.0209076,-0.96091086,0.8452704,1.3032062,0.6710768,-0.78185034,3.5949135,-0.22298585,-0.3669175,15.248147,0.73747915,0.83403677,-1.7255962,-1.2847908,-1.0785592,-0.25642833,-0.9757975,-0.3936629,-0.38176757,-1.1696837,8.433641,1.4244637,1.1929214,0.8206869,0.59291255,-0.6544732,1.1899837,3.38299,0.063926935,4.3239336,-0.84701896,0.9826359,0.48526272,-0.43316397,0.61380684,-0.031698316,-0.79682446,0.46577084,-0.05388087,0.2454083,2.4548924,-0.50301534,1.0158616,0.046246976,1.1708927,14.057607,-0.3565354,12.005228,-1.2976084,0.030238628,0.28283313,-1.0657845,2.5698729,-0.93969953,1.0132372,-0.16015139,-1.1552097,-0.43543288,-0.1171405,0.59130526,0.23101634,-0.6110604,0.40370756,-0.47659263,-0.111202925,-0.6945869,5.626769,-0.48956448,-0.39678207,6.9641995,0.20505837,9.620003,5.3062844,-0.6470709,9.716755,-1.0822401,1.6847148,0.2692442,8.960314,2.3141685,4.84215,-0.3085996,0.26881254,5.9496756,0.61618966,-1.5435266,-1.0929626,6.0330954,-0.833598,-0.35056734,0.39781034,9.059093,-0.92597866,8.867499,-0.06714445,0.7507708,0.4562809,0.033263206,0.044110835,-1.8123362,-0.15859064,0.4970678,0.5118469,4.846543,0.5110833,-0.24204133,-0.4508273,0.99092793,1.0652236,0.34272498,2.0694401,2.7066443
4b6983448eca,0.43886152,0.46498847,2.010932,2.9286995,3.4088461,1.4816581,-0.85181534,0.34787393,1.3408169,0.4946125,1.3688715,2.2468977,1.3675781,0.4996053,3.5020318,0.43427074,1.7710453,-0.9295068,1.3380232,0.26521945,-1.2653079,3.025998,0.70062745,1.150112,8.040669,0.952447,0.2685516,0.1918748,-0.40446532,0.43731338,-0.22704148,0.22929633,0.86427057,0.2234298,0.51197964,0.5240626,1.0891082,10.949265,0.719511,0.24474674,-0.4039383,1.2169709,-0.069274426,1.3733596,0.08818519,-0.123600006,0.79906565,0.91641676,2.8747606,0.23757523,1.183762,0.8607111,0.36611205,0.29187715,1.4197464,1.0551922,0.8070791,3.8817205,0.24068433,0.34369993,0.15135092,0.70929855,0.33872342,-0.3709911,0.43408176,2.287506,1.520944,0.84066373,3.3744555,0.24832278,0.8021488,-0.60403144,1.6483424,1.9522673,0.36373216,4.903213,0.25016928,1.3878819,0.34200907,0.0966627,1.8320069,2.9121242,0.49862373,0.1504811,0.32811266,0.46817648,-0.2651626,0.6292799,1.6233306,1.3790088,0.7919817,0.55114317,1.2080319,0.14843452,2.441906,0.48473418,0.39299297,7.7659035,0.010799885,6.4705257,2.777499,0.20250136,2.2546957,3.1687107,0.13028419,1.2741662,3.9487169,0.7765174,6.0789866,2.5672321,0.36452198,5.052989,2.0893922,3.2691836,0.34478343,1.0796051,2.5519164,1.161227,1.3336973,2.8241906,1.9076582,2.0765634,0.31168896,0.31065297,0.5864869,0.257663,0.9586236,0.4935785,0.3206249,0.63789636,-0.49442375,1.1169798,3.41296,-0.17160213,0.3130942,1.7775278,1.2827685,0.35654598,3.2240882,1.5684237
022555ac3e5e,2.617386,2.10084,1.6866076,9.458974,6.134884,10.423465,21.933323,0.5776979,0.9947727,-0.5163226,1.611866,0.25856963,-0.057850182,0.8779011,13.9927025,0.16863742,10.600391,6.8527203,3.764161,0.035745203,2.0168962,1.563926,0.20014942,-0.057530344,10.640365,1.9725766,1.0033516,0.51043564,0.6736376,0.5332159,0.89829296,0.37633398,0.34901497,-0.2612642,2.1361387,-0.38294375,1.7988551,13.744233,1.7257855,0.85172737,1.4498416,2.001677,1.6088618,3.4859357,1.1826715,1.1201199,1.0761383,0.5159224,8.264676,-0.7406991,0.396884,-0.0014159679,0.81802076,0.01408267,1.6510279,2.3908038,1.0419607,2.5708663,-0.0786033,-0.043872118,5.2066946,1.2799032,0.91264623,0.8864713,0.07275793,1.1637384,1.5562232,0.31586146,3.8899288,1.7675203,0.6992904,0.5707551,0.115799606,17.637112,0.2126069,4.0384398,-0.20416993,3.48132,-0.023192883,-0.24456543,0.64154774,0.96278775,1.6131303,0.168468,-0.10730612,-0.020537615,1.6807241,1.467423,0.8516538,1.3488178,1.8104261,0.0367136,0.89020216,0.32686096,0.90345526,0.19873573,1.965313,9.799053,1.3695471,5.7795777,4.560789,1.6440893,13.0725975,1.2907026,0.8826371,1.5021365,3.7105696,1.9377893,7.992079,1.723052,4.739088,2.3204446,0.63897234,1.8564465,-0.0772568,3.9687293,0.7244611,2.1505146,7.270036,9.956868,0.8791029,3.0051868,1.7327228,1.4924185,0.015093386,1.8184566,-0.18277729,2.0769668,-0.19639444,2.223333,1.3628479,14.681998,0.39871466,-0.31305486,0.08885044,0.62038696,4.689641,3.801752,2.679238,8.78357
90dbe33ec544,2.4896047,0.69712746,1.5775036,4.3023725,1.7361772,7.5460386,-0.32622302,-0.6907233,2.3092709,1.1869471,-0.8748599,0.3722698,-1.2914642,-0.0092148185,8.423963,-0.75662696,2.6161861,0.68338066,1.1708212,-0.7635685,-0.48705107,6.3294997,-1.543135,0.45253104,3.5454712,1.2481833,-0.13939023,-0.23327339,1.0217611,0.84201574,0.2882254,2.0269618,0.9812987,0.79821926,-1.4933305,1.1422207,2.0253892,0.2930731,2.5070994,4.0390635,0.25593084,1.3173237,0.80779546,6.557848,-0.9705745,1.2560103,4.5037904,-0.22018576,1.0054114,0.62264746,1.5487093,1.2243725,0.13332272,-0.9535418,6.8063717,1.1187031,2.0792162,0.7906871,2.8985794,-1.3938781,0.19523495,1.3428129,1.9920119,-0.43594855,-1.1858193,1.4180185,0.47361267,1.4786537,4.848249,-0.318178,0.0068831444,-0.37218368,-1.3974184,5.6384974,-0.6070475,2.58316,1.9651911,0.790804,0.97142935,-1.4331448,2.4809783,-1.4030929,0.65443265,1.1887918,-0.08744842,-0.2665878,-0.97076905,1.3621436,3.934812,7.03668,2.760117,-0.81549543,0.9881604,1.1543435,1.4744105,2.4081917,1.5715594,3.7357674,1.878823,1.9278014,0.68142414,-0.91555536,1.846225,1.8655248,1.9707091,0.3986957,9.411833,1.8213457,16.922615,5.91308,4.212525,2.714348,2.5183036,10.795725,0.13563716,1.4485831,3.3657799,2.38596,1.1994262,5.0488715,0.891395,4.337402,3.8357058,0.41900563,2.5935733,3.019552,2.4852874,2.7713363,1.6876874,0.86271024,1.1654489,2.3981225,3.3400822,-0.2294684,-0.6922442,2.048049,-0.20870757,0.78811246,10.345269,3.67882
ee1c6feef566,-0.038829982,2.1971302,0.20257947,3.839136,4.9850755,4.877743,4.534444,0.45342445,0.24870631,0.53830934,0.24173702,0.115870625,0.2591271,0.71426105,3.1223712,0.07798478,3.6398203,1.1290383,2.4767153,-0.04256746,0.9552491,4.1356826,1.2846059,1.235295,13.762703,0.43310735,-0.17147711,-0.34797677,0.91208434,1.3726212,-1.338906,0.81301427,1.7352788,-0.42667568,-0.08795756,-0.085645735,0.33634168,16.419094,1.7797605,-0.26871002,1.1394919,0.5242592,0.9723451,0.31685853,-0.5559585,1.4975095,0.86940366,1.0381551,5.167404,2.0401096,1.1036693,-0.14934582,0.6723337,-0.080720186,2.544565,2.2798681,1.8454895,5.1583896,-0.18756652,0.84808224,-0.20998287,0.55040085,-0.12929428,0.43447477,1.1437199,2.1155918,0.62360615,0.5645409,3.6567326,1.0272624,1.2634808,0.15034813,2.0681555,4.883124,0.9350121,7.771411,-0.35922217,2.920101,-0.14782533,-0.36101633,2.740414,0.81589496,0.13177371,0.977363,-0.25590146,0.57395065,1.7304629,-0.07652986,2.1824598,1.0709022,0.007993937,0.80082643,0.22186837,-0.22101843,3.2149673,0.10113306,1.2972132,5.925142,0.5477601,6.6404214,2.9853256,3.1027186,2.1324918,1.5853264,0.14330429,-0.22380286,4.86922,3.2596326,11.156872,1.4349588,2.0210342,2.60589,0.9182489,3.4324489,0.6584964,0.86050266,0.5035244,1.3124255,0.9652196,11.890312,1.2093966,3.4404535,-0.20999768,-0.10267967,0.32965153,0.11923224,0.35110366,1.1500227,-0.37283754,-0.9154573,0.7361426,7.8418045,0.7550579,0.53939867,2.912524,0.08181411,1.2789223,2.0219936,2.5525641,4.613081
00348d2d181f,1.9292672,1.0103886,1.9644808,8.637339,8.908475,13.7153015,16.565138,-0.12588038,0.9176046,1.3715019,1.4792414,1.0208604,0.7188498,-0.048552662,17.085907,2.4826822,11.6604185,7.418219,6.6903667,-0.40762466,1.8855166,5.181399,0.48842463,-0.17313388,18.262394,-0.18286648,-0.6933825,-0.26722553,0.28867838,1.0751,1.0908095,0.5391526,-0.6465163,0.58026344,1.2719235,0.6870506,1.7529548,24.308537,1.0352213,0.11208832,2.4594545,0.38037616,-0.8529941,1.0792179,1.1136829,-0.15452996,1.4531142,1.5683665,15.863483,1.3224204,-0.41527095,0.35609198,0.79549444,-0.5226472,2.9850087,4.578505,-0.40500444,8.710461,0.4628563,1.1665564,-0.6385505,0.69910026,0.25783792,-0.22677779,0.568911,0.13052729,2.592199,0.8393693,5.5620894,0.34603912,1.0052354,0.8018596,1.3770487,15.742666,0.41621798,14.234142,1.01239,1.2256893,1.5379041,-0.9038563,2.6090565,0.13114896,0.84726274,0.5434255,1.2625052,-0.20351598,1.3090537,0.84102285,0.5972119,-1.0087774,0.3995353,0.56521654,1.0543642,-1.115313,5.1134386,-0.3538453,0.38553417,11.048004,1.2797707,8.020263,5.4737897,-0.528726,8.031038,1.5911,8.807378,-0.22790825,9.073326,-0.56570363,11.602125,0.092002034,2.4196134,3.7401605,0.04223752,-0.87311935,-0.0129027665,3.6531103,1.6645374,-0.9575894,2.6350458,14.928509,-0.12674946,2.263652,0.11742979,-0.5929216,0.7274329,1.1908247,1.8708928,1.4128745,0.086758405,-0.7380819,1.133007,11.7703705,3.7086642,0.541487,-0.34441352,1.4792601,5.129542,0.20707315,3.4008522,8.518684
82000fcd52b5,2.3365366,-1.0261806,0.7747107,1.8414221,4.1613064,5.403003,-0.6421319,-0.95406026,0.013327777,-0.20299217,0.08277361,-0.07116565,1.9814252,0.49977747,1.4491783,-0.04083401,4.8357096,2.1571863,3.017003,-0.14521217,-1.2679316,2.4346514,-0.19451436,-0.4134093,7.8244567,0.25991133,-0.31822354,0.19304028,-0.71591043,-1.0124557,0.20731574,1.1441612,0.5063059,0.5920902,0.7948363,-0.28897908,1.3562804,4.2452493,0.9466593,1.4534614,1.4320031,0.2932449,-0.30943763,-0.035477042,-0.1987145,-0.6190614,-0.28441757,1.4651496,1.9294107,1.1460688,-0.28933853,0.08542025,1.2836672,-0.20497872,0.24671273,1.0431643,-0.62646616,5.269785,0.8279738,-0.34950122,-0.3304851,-0.07162735,0.18606645,0.17674604,-0.21217254,1.3310528,1.6765435,-0.09798381,0.5852268,-0.51757246,0.368577,0.45915937,1.8738339,5.7288074,-1.7166144,6.8264775,0.19839007,-0.7885426,0.8737602,0.38348663,3.647075,0.62336195,0.4752617,0.25337702,-0.45066592,0.35534698,1.0115695,-0.3119123,1.4796536,-0.07752925,-0.2534603,-0.93779474,0.45639807,-0.47247112,2.45623,-0.026795194,0.53050834,3.6050062,-0.03311038,1.6380897,0.7438631,-0.24354376,-0.296724,-0.8267036,4.251566,-0.45294958,4.16212,-0.042230874,7.6786995,1.0573537,0.77477336,-0.1387288,1.1044979,4.6794477,-0.41006657,0.78743356,0.21394196,-0.45011413,0.842335,6.0540833,0.46857345,0.6479023,-0.38397643,-0.24052311,0.5428121,-0.12621093,-0.5399569,0.052216917,0.6779895,0.5797231,0.5371051,4.6357355,0.4870413,-0.23058987,-0.08798228,0.5853785,5.155883,-1.0278904,0.53737926,3.4931753
49f7e73ef229,1.2595814,0.8847364,1.8845699,5.294573,6.3304057,7.042314,-0.68581164,-0.8183842,0.9483748,-0.6785731,0.86565495,0.084626764,1.0821896,0.6784322,4.523934,2.8854144,8.5850315,1.1184399,5.7180595,-0.05971393,1.1273634,3.1132133,1.2472098,0.5110832,11.959541,1.137194,-0.19599065,-0.37805134,1.4219713,0.109538436,0.9488454,0.15624693,0.13467345,0.18301359,-0.121379435,-0.11961198,0.29440588,19.404858,0.8777158,0.69248044,0.89250624,-0.25669235,-0.1323381,1.3115937,0.5024689,0.28767863,-0.058713973,1.0082299,13.936268,0.5227005,1.799659,1.013283,-0.23837003,-0.101477206,-0.009675324,1.6665062,-0.420469,6.0412936,-0.21142393,-0.20509842,-0.2301124,0.72853786,1.372016,0.119573236,-0.0775494,0.9412843,0.57361645,0.9213899,2.129437,0.99526584,-0.22500688,0.56002057,1.0331957,4.8806195,0.6204716,14.337883,-0.3931707,2.062306,-0.17511347,-0.38651314,3.6778395,0.7837329,2.0285497,0.9362105,1.2480891,1.2324196,0.67658365,0.37641463,0.53064346,0.22588652,1.833597,0.07926363,0.18076363,0.09301102,3.7266724,3.2854202,0.1892303,9.275886,-0.6743436,6.6339955,3.9178143,-0.15062678,6.3120337,0.5503408,3.3957493,1.289031,5.9532766,0.12832499,8.247414,3.214024,1.0908635,3.739377,0.40990335,1.268761,0.62696123,-0.3580805,0.4551505,0.5328436,-0.25735033,7.2208605,0.110357076,9.330212,-0.23906031,2.7244236,1.1896973,1.1255753,0.31725937,0.24590084,-0.918168,-0.026598275,1.1777439,4.7055225,0.14946043,0.97666943,-0.004432857,2.2143826,3.327295,-0.33695006,2.0133095,2.294631
aee5acb58940,-0.18864939,1.6708167,1.8925538,4.839659,5.0960145,4.1943603,-0.6452552,1.8235056,1.0907627,1.3784547,2.4108713,1.5101596,0.051524848,0.5125507,10.2102165,-0.033757925,3.5663965,1.3646438,3.6115508,2.3847094,0.790365,4.38521,2.2200289,1.0454512,14.172881,1.6775553,4.212132,2.028234,0.49546042,1.5721664,1.0204446,1.6839578,-0.04357639,0.015336335,-0.27611718,1.5342124,1.371231,12.898359,1.515824,3.064511,0.79522234,2.1853888,1.6882551,3.7049859,1.6756591,0.7361653,2.1619842,0.2107718,5.3899097,0.77650476,2.238153,-0.3316911,-0.3860527,-0.19757868,3.2039614,2.6606078,0.97327566,5.2773514,4.605967,0.68504417,0.9283454,1.2089405,1.7740014,1.8999935,-0.2025474,1.8906379,2.2942224,1.4534805,3.1508896,0.84712696,-0.16787794,1.4448582,-0.21520665,8.021467,0.7285521,11.199641,0.90508497,6.607416,1.9652549,1.2115965,0.5786341,1.4259621,0.48884833,0.7456811,-0.439067,1.0633516,0.19758394,0.64720887,3.86884,-0.055836022,1.6313884,0.36950073,1.8546014,0.22999643,1.7999332,-0.019176587,0.54577434,6.4662056,1.5800912,2.649595,3.4344628,1.4540734,11.483932,2.6119378,4.5744514,0.37155458,3.5291164,-0.030036658,15.546596,1.0798416,2.1650493,4.264097,2.2524335,0.7800324,1.2841368,0.7917852,3.3062496,-0.43829256,0.84965324,9.2850685,-0.06974077,0.6511305,-0.37361535,-0.23231405,0.5580332,1.4003701,0.16056588,0.9313437,2.0278268,0.94184893,1.4533626,5.6421304,0.50300264,0.4549874,-0.08200875,1.7884053,8.513514,-0.50637996,6.9667783,4.6132927
ff0cf15c2ec3,-0.26620215,0.5665944,1.3622947,6.622239,5.148699,7.4416475,-0.6197268,-0.37302968,-0.5142886,3.2829397,-0.69765747,-0.15107888,-0.05593875,0.40813702,4.364373,-0.09160066,5.549475,0.3919101,5.1368656,-0.18906823,0.7050141,3.566548,-0.2901634,0.2566891,13.881257,-0.6170201,-0.3809225,0.11611772,0.58511186,0.87640625,1.3697025,-0.8180926,1.8532248,0.49945772,0.70935225,2.280273,0.85605055,14.135229,-0.5225984,0.4766888,-0.028024524,-0.54781973,-0.40028027,-0.1860162,0.23175316,0.9091992,-0.40019155,0.1235626,8.428591,-0.65553784,-0.66627425,0.76893735,-0.47901118,1.3122598,1.0085003,0.9810391,0.8528819,6.8551207,1.824451,-0.42357218,-0.38197094,0.8053583,0.583918,1.2120674,0.9130439,1.2288524,0.9007905,-0.19828159,2.2849073,0.75388134,1.2345376,1.4752504,1.790808,11.129622,0.6216798,13.925958,0.111558884,0.81765926,-0.38097727,1.1372927,5.3315067,-0.32548988,0.8819991,1.0679734,0.26935118,0.26194623,0.3738334,2.0503182,0.095650524,1.9254402,0.33971286,0.030270219,0.35126314,0.41764453,4.0132895,-0.081453875,1.4038731,8.972848,-0.51920485,11.392252,1.8286783,-0.29120523,2.0743248,0.24704513,0.4274748,-0.5508549,9.660417,-0.12971699,7.062821,0.896018,0.2846353,1.8817968,0.09949769,0.47240326,0.3890578,6.266197,1.2702743,1.02911,-0.41221127,7.944797,1.7851695,11.358105,-0.45831072,2.5507116,1.6495924,1.713435,-0.62652147,-0.04713264,1.2890729,-0.29113007,-0.36964202,8.094999,1.3660972,0.46720302,-0.1308387,0.81763446,0.90501475,1.0415971,2.5107436,0.9944412
d23b055d35ae,-0.07788038,3.2912817,-0.40426874,6.0002174,6.880275,8.553909,2.0001147,-2.769487,0.31817055,0.14670205,0.24480271,-2.6421218,1.7260013,-1.4576566,-1.3541654,0.15569377,6.2854795,2.2385685,2.1760561,-2.4178543,-0.2813723,0.9111934,-3.8958392,-1.1531098,7.172778,-2.841779,1.6740136,0.3416605,0.46771526,0.979805,1.7095771,-1.7870984,0.89166784,1.0316453,-0.11116004,0.30904198,-0.6469517,14.25636,-1.2099857,-0.02046752,-1.9973106,-3.5204449,-0.8784516,1.3707767,1.9921927,1.4911504,-1.368701,3.0335581,9.059231,1.3643241,0.6061187,-0.09857893,2.6446743,0.047757387,-0.7866955,1.7308702,-0.04310608,1.9704766,-0.30385113,0.8628502,-2.9985075,1.9976044,0.56409216,1.3536906,-1.5060577,-0.0936532,-0.6908512,1.5255442,0.55131626,1.093883,2.8735933,2.9199147,-1.5064013,5.3968916,1.3188772,9.399728,-0.82619905,-2.0660865,-0.6661935,0.5309813,-0.24132365,1.7962356,3.4369464,-1.3188856,-0.80193615,3.2581701,0.8487611,1.1841526,-0.07496452,18.943356,-2.4420989,2.2715125,2.4357615,-0.5215807,4.153186,0.34642148,-0.46519375,8.001824,0.94189596,18.659983,3.9236112,-1.0224108,3.3698988,-0.78032255,-0.6753392,-3.294374,6.613244,-0.11901426,4.587941,-1.8724918,-3.736917,3.6639633,-0.5155091,6.5374546,-1.4839375,0.27095675,3.0962029,1.5195351,-1.8784368,3.865149,0.45897722,16.037977,1.5991936,1.9673858,0.15911245,0.7296629,0.6695142,-0.14309931,-0.757426,1.1238575,0.6436777,2.780713,-0.9794388,2.6696815,-2.3088229,0.72140265,2.6975532,3.11833,-2.1837788,1.2007813
c5ed81386a7a,-0.14310607,1.1103746,1.1037924,4.52128,4.7929034,7.4904056,0.82094115,-0.8977934,0.48094887,0.42411202,0.13768564,-0.006556213,0.56115526,-0.28393087,11.207428,0.0002105236,5.6098027,0.44093445,0.21635142,-0.1097548,-1.5431368,4.9218187,-0.11718264,2.3264465,14.472098,0.31973982,-0.26753172,-0.4658219,-0.113054544,-0.21852332,-0.340127,1.2259104,0.022313029,0.666983,0.8639497,0.582794,-0.3235801,16.06155,1.0436065,-0.38079333,0.831183,-0.3693153,-0.8459892,0.08623302,0.3977422,-0.16786408,2.2394497,0.2619859,9.591579,-0.4996105,0.73783123,0.15239799,0.5473434,-0.1620551,2.6814847,0.097257555,0.3126753,2.751901,0.8773087,-0.2896152,0.96279514,0.37953722,1.0214993,0.7619008,-0.15634233,-0.5169797,0.42772478,-0.016893595,2.2578726,-0.4514064,0.019985467,-0.39307287,-0.15965319,5.733986,-0.43825364,12.666557,0.26859263,0.48618588,-0.2547521,-0.46092388,-0.624362,-0.17671987,2.1076193,0.33847678,0.41984543,-0.33041063,-0.047172725,0.2616621,0.8059126,0.83246815,0.20189542,1.0480514,0.42713106,0.90319735,1.0914752,0.017396107,1.1294223,10.353585,0.7453736,1.0912763,3.8408406,-0.20500971,2.1058156,0.43301055,7.9210234,-0.3737936,3.55957,0.028501183,12.3134365,0.13678491,1.7726401,2.0365503,0.28982264,3.0188162,-0.3448547,-0.39370263,-0.3592912,0.4360704,-0.31725845,12.956007,1.9651041,2.420955,1.486106,1.297024,1.8470838,0.5040915,-0.46996993,1.3850902,1.1246643,0.65223414,-0.52679026,6.571964,-0.59551775,-0.30499652,-0.05333309,2.1086483,0.3257392,4.5406322,3.741151,2.188631
