cell_id,day,donor,cell_type,technology
3df71db9502e,2,27678,HSC,citeseq
32ad705b56fa,2,27678,EryP,citeseq
4b8bb5148815,2,27678,EryP,citeseq
f4c83966149d,2,27678,HSC,citeseq
98f69366cf64,2,27678,HSC,citeseq
08a576348b3e,2,27678,HSC,citeseq
80a08d633653,2,27678,EryP,citeseq
cbedaafaa38e,2,27678,NeuP,citeseq
5961414eb343,2,27678,MkP,citeseq
411db77c9c25,2,27678,HSC,citeseq
f2b18e191939,2,27678,HSC,citeseq
feb732834285,2,27678,EryP,citeseq
fe267f20bf54,2,27678,HSC,citeseq
f9ef6143eb35,2,27678,HSC,citeseq
938bac5e1707,2,27678,HSC,citeseq
13d5da8dbfb3,2,27678,HSC,citeseq
d07f77448896,2,27678,MasP,citeseq
f34ca7620ef1,2,27678,MkP,citeseq
230f2124072a,2,27678,EryP,citeseq
b0acf1d016bc,2,27678,EryP,citeseq
6a3938fa92c4,2,27678,EryP,citeseq
31baa0c96ccf,2,27678,EryP,citeseq
53b0bd23230b,2,27678,HSC,citeseq
6509b702bfc6,2,27678,HSC,citeseq
65f14d491e25,2,27678,HSC,citeseq
95e561274673,2,27678,NeuP,citeseq
33edb9ca6947,2,27678,HSC,citeseq
7d028c8d6ba5,2,27678,EryP,citeseq
d905d51de387,2,27678,EryP,citeseq
6c26f7272f0f,2,27678,HSC,citeseq
45e0dc5e6897,2,27678,HSC,citeseq
a99c7048ba33,2,27678,MasP,citeseq
8984168d6765,2,27678,MoP,citeseq
6ae73f80ac0d,2,27678,HSC,citeseq
5319949ef7b5,2,27678,NeuP,citeseq
b2ab500980b7,2,27678,HSC,citeseq
fdb071b7b063,2,27678,HSC,citeseq
ff756fe35e6a,2,27678,MasP,citeseq
1a361363ab7f,2,27678,EryP,citeseq
fc61482f8129,2,27678,HSC,citeseq
7fa5c00cc36c,2,27678,HSC,citeseq
929a5734179a,2,27678,MasP,citeseq
b72a91c84614,2,27678,EryP,citeseq
4988e1651b47,2,27678,HSC,citeseq
10af052563b5,2,27678,HSC,citeseq
b7da92dbbf36,2,27678,MasP,citeseq
ea9f75558827,2,27678,HSC,citeseq
257a28bbe864,2,27678,HSC,citeseq
5609eb4a9e7c,2,27678,MasP,citeseq
2ceda78a2519,2,27678,NeuP,citeseq
acb363942111,2,27678,MkP,citeseq
49df744ec6c1,2,27678,EryP,citeseq
26c55a511a91,2,27678,EryP,citeseq
9c61276c146a,2,27678,MkP,citeseq
2e84eccd0e58,2,27678,HSC,citeseq
7a86df8d9401,2,27678,HSC,citeseq
1c93b79b643c,2,27678,HSC,citeseq
798a94d5c585,2,27678,EryP,citeseq
250394acd7fa,2,27678,EryP,citeseq
d8d8a3a2ee08,2,27678,HSC,citeseq
4d5811056670,2,27678,HSC,citeseq
33c57dfdae89,2,27678,NeuP,citeseq
e97ff30c58a7,2,27678,MkP,citeseq
9e2384f1ce9f,2,27678,MasP,citeseq
ec02c546cf4d,2,27678,MasP,citeseq
88bfdb353b0a,2,27678,HSC,citeseq
43f4bee71c6e,2,27678,MkP,citeseq
26c413ff27e5,2,27678,MasP,citeseq
2e68cf63f017,2,27678,HSC,citeseq
38ed29c4b48e,2,27678,HSC,citeseq
515a1f264819,2,27678,EryP,citeseq
e0aa61abb5c5,2,27678,HSC,citeseq
2bc1bd0e02f2,2,27678,MkP,citeseq
dac77cc13451,2,27678,HSC,citeseq
59c31153ee2b,2,27678,HSC,citeseq
edabcbc3a553,2,27678,HSC,citeseq
260c3896e422,2,27678,MkP,citeseq
f328ee8296e3,2,27678,EryP,citeseq
7883ef003b7e,2,27678,NeuP,citeseq
46b3df490156,2,27678,MasP,citeseq
8db66c9cb249,2,27678,HSC,citeseq
f79d5f110409,2,27678,MasP,citeseq
218cb58dba56,2,27678,HSC,citeseq
7dfd663f0b2c,2,27678,EryP,citeseq
fcccdd4d2bcc,2,27678,HSC,citeseq
7d49ffcbc41e,2,27678,EryP,citeseq
cba2639ee4f9,2,27678,MasP,citeseq
b8e56e759b60,2,27678,HSC,citeseq
438447d5abdb,2,27678,MasP,citeseq
b56b73f3053f,2,27678,EryP,citeseq
996f2e4478bf,2,27678,EryP,citeseq
04a411443add,2,27678,EryP,citeseq
d00ff8781d18,2,27678,NeuP,citeseq
ae6076d501d8,2,27678,MkP,citeseq
5c16baceab4f,2,27678,MkP,citeseq
ff788ae92d06,2,27678,NeuP,citeseq
afd780f9fb0d,2,27678,HSC,citeseq
7f4f8f393146,2,27678,NeuP,citeseq
90f1de9979d2,2,27678,HSC,citeseq
8571422910fd,2,27678,HSC,citeseq
192b66d49710,2,27678,MkP,citeseq
77206866d37a,2,27678,NeuP,citeseq
98c634fefbc0,2,27678,MkP,citeseq
9a11d634c96c,2,27678,MasP,citeseq
665eae0ca00b,2,27678,HSC,citeseq
8c4c797d62a1,2,27678,MasP,citeseq
08842e57d55c,2,27678,EryP,citeseq
a13e090bfad7,2,27678,NeuP,citeseq
8bb04c3267c9,2,27678,HSC,citeseq
6a81ca2bf690,2,27678,HSC,citeseq
5265809b4963,2,27678,HSC,citeseq
bbba10ea3f90,2,27678,HSC,citeseq
eb55ca8b3383,2,27678,EryP,citeseq
4a6f7575440e,2,27678,NeuP,citeseq
addbabc119d6,2,27678,NeuP,citeseq
a62c7f2e8356,2,27678,MkP,citeseq
fd00b2290be0,2,27678,HSC,citeseq
24b121b06bf7,2,27678,EryP,citeseq
7e96f8908116,2,27678,MkP,citeseq
56a43e1ef0a3,2,27678,EryP,citeseq
ea2b35fd031b,2,27678,EryP,citeseq
1a4e87407c14,2,27678,HSC,citeseq
e7bbff9588b6,2,27678,MkP,citeseq
50aa308c6ad8,2,27678,MkP,citeseq
8ae0eda40cfa,2,27678,EryP,citeseq
a58db8d8f1be,2,27678,EryP,citeseq
886d608ed01b,2,27678,NeuP,citeseq
b6e2e83439e6,2,27678,MkP,citeseq
13a1bc9e2f95,2,27678,HSC,citeseq
1f5ba34e76c1,2,27678,EryP,citeseq
349e67b7aee8,2,27678,HSC,citeseq
19a4e37a0b6f,2,27678,MasP,citeseq
59d2e160c900,2,27678,HSC,citeseq
851aae6872e6,2,27678,HSC,citeseq
9c44b8c28da4,2,27678,HSC,citeseq
91e94d683ea0,2,27678,HSC,citeseq
53b252fa581e,2,27678,NeuP,citeseq
671aa191dc14,2,27678,NeuP,citeseq
76845ec341fc,2,27678,MasP,citeseq
543fdf8efa2a,2,27678,MkP,citeseq
d2fd92ee33b6,2,27678,MkP,citeseq
812942b83fff,2,27678,HSC,citeseq
89f507c745f0,2,27678,HSC,citeseq
99149a399f0c,2,27678,HSC,citeseq
9c9727f328f9,2,27678,HSC,citeseq
e3b4be80e484,2,27678,NeuP,citeseq
6c70811648a1,2,27678,MasP,citeseq
6404aad97756,2,27678,MasP,citeseq
0e572cf38a1e,2,27678,NeuP,citeseq
f51e5bb5d674,2,27678,EryP,citeseq
3be635e6388e,2,27678,HSC,citeseq
052534865fb2,2,27678,EryP,citeseq
a69fd86d99a1,2,27678,NeuP,citeseq
d5fc82f0ae94,2,27678,HSC,citeseq
adf8ed3de731,2,27678,HSC,citeseq
0d021ce60057,2,27678,EryP,citeseq
8f548f81ceb4,2,27678,EryP,citeseq
d2ad61a65a76,2,27678,HSC,citeseq
20794ad25064,2,27678,MasP,citeseq
e98fe3483def,2,27678,HSC,citeseq
c747de16a6fc,2,27678,EryP,citeseq
470a2a49e552,2,27678,EryP,citeseq
f9b66bcacb71,2,27678,HSC,citeseq
feabb6d5e1a2,2,27678,HSC,citeseq
89e6e5f4499a,2,27678,MkP,citeseq
9980ae54ff49,2,27678,HSC,citeseq
614a3858f0d5,2,27678,EryP,citeseq
cec4c24ec017,2,27678,HSC,citeseq
c2aa10ad66c1,2,27678,EryP,citeseq
6d11ea87f006,2,27678,HSC,citeseq
0995f29289ed,2,27678,EryP,citeseq
252c857b7728,2,27678,HSC,citeseq
788e60d16c40,2,27678,EryP,citeseq
a507b7aa49ca,2,27678,HSC,citeseq
60b1a6756d9c,2,27678,NeuP,citeseq
a5193bfc9212,2,27678,HSC,citeseq
e98eb5c992de,2,27678,NeuP,citeseq
00b26ff9fcd3,2,27678,MkP,citeseq
cc10e3e4f362,2,27678,NeuP,citeseq
5aaf47097371,2,27678,MasP,citeseq
e7b815891447,2,27678,NeuP,citeseq
2e9dc0c0e25a,2,27678,NeuP,citeseq
8d1716f8017b,2,27678,EryP,citeseq
db7e7c0a08ff,2,27678,EryP,citeseq
3118cdc5ab75,2,27678,EryP,citeseq
bab9f6a0d2b1,2,27678,HSC,citeseq
f15af8e9096b,2,27678,HSC,citeseq
037c130363ee,2,27678,MkP,citeseq
8c679e5e78b2,2,27678,HSC,citeseq
a8ca894a683f,2,27678,EryP,citeseq
519cd27138d1,2,27678,HSC,citeseq
0271fa687f49,2,27678,HSC,citeseq
f07bb4c52a0b,2,27678,HSC,citeseq
c7603a29ffee,2,27678,HSC,citeseq
8e8a4e0caffa,2,27678,HSC,citeseq
4fe76d53b019,2,27678,HSC,citeseq
26860dc67442,2,27678,MasP,citeseq
2f580bcf8e83,2,27678,MkP,citeseq
90bb9b95b792,2,27678,EryP,citeseq
44e5d2f97cd8,2,27678,NeuP,citeseq
a97136a86b49,2,27678,EryP,citeseq
ac5067309c00,2,27678,EryP,citeseq
407ace786328,2,27678,HSC,citeseq
831a1da86e26,2,27678,MkP,citeseq
b8f9388abcc2,2,27678,HSC,citeseq
5850c843f80b,2,27678,NeuP,citeseq
dbe270707979,2,27678,HSC,citeseq
7561950073eb,2,27678,HSC,citeseq
029ea906356f,2,27678,HSC,citeseq
0cf51428d1d5,2,27678,MasP,citeseq
e35de582b598,2,27678,HSC,citeseq
de5970650041,2,27678,HSC,citeseq
96790ad3fbf5,2,27678,HSC,citeseq
5311494b9859,2,27678,HSC,citeseq
244db8aa5816,2,27678,EryP,citeseq
20a8896f9bef,2,27678,NeuP,citeseq
fb63d76e5cce,2,27678,HSC,citeseq
d499ccb71630,2,27678,NeuP,citeseq
c4f9f64fb6a6,2,27678,MkP,citeseq
be935d21076d,2,27678,NeuP,citeseq
81e3dabf2da8,2,27678,MkP,citeseq
d1a49e91faf5,2,27678,MkP,citeseq
6ea15660e139,2,27678,EryP,citeseq
4e6fd8184541,2,27678,EryP,citeseq
3fc46eb1d9a8,2,27678,HSC,citeseq
9c3c728a199e,2,27678,MasP,citeseq
205e0a2a9daa,2,27678,HSC,citeseq
b191f33a5326,2,27678,HSC,citeseq
7633da563d59,2,27678,EryP,citeseq
c488af54f939,2,27678,NeuP,citeseq
8cea6492f87c,2,27678,NeuP,citeseq
21467f933838,2,27678,HSC,citeseq
b7c04e373612,2,27678,HSC,citeseq
a7b060a07337,2,27678,HSC,citeseq
184606204888,2,27678,HSC,citeseq
36ba2d51ef3d,2,27678,HSC,citeseq
39c9672e6b0d,2,27678,EryP,citeseq
cae69b44bd57,2,27678,NeuP,citeseq
696bdda25ee4,2,27678,HSC,citeseq
82c1e0c3072d,2,27678,HSC,citeseq
e62c05c0f428,2,27678,MasP,citeseq
236f4bae35c5,2,27678,MasP,citeseq
cd6be91eeaa9,2,27678,NeuP,citeseq
1e83e99f5c36,2,27678,HSC,citeseq
cc35aced5de6,2,27678,EryP,citeseq
f49c49c9d61b,2,27678,HSC,citeseq
d93ba9dc5ba7,2,27678,EryP,citeseq
eb2b46792e73,2,27678,HSC,citeseq
451def999797,2,27678,EryP,citeseq
f19ccb68e315,2,27678,MasP,citeseq
78a030276a2f,2,27678,HSC,citeseq
6a88eedbcae4,2,27678,EryP,citeseq
e1640e312870,2,27678,HSC,citeseq
0514bfe1c525,2,27678,HSC,citeseq
3aa2e08dff93,2,27678,MasP,citeseq
1d313cd19bbd,2,27678,HSC,citeseq
10bbca44f3a5,2,27678,HSC,citeseq
fe5298a286c5,2,27678,MasP,citeseq
7ddbd29d8e29,2,27678,HSC,citeseq
f913daddca68,2,27678,HSC,citeseq
0f50be72f37a,2,27678,HSC,citeseq
e3ec7de494b6,2,27678,MkP,citeseq
a4538db00aca,2,27678,HSC,citeseq
335aef5df94e,2,27678,HSC,citeseq
e704104e515c,2,27678,HSC,citeseq
fcc0c4496f19,2,27678,HSC,citeseq
f9009ea2a8ce,2,27678,HSC,citeseq
d523f17faec4,2,27678,HSC,citeseq
25f0c9fa6b01,2,27678,EryP,citeseq
eeefe9609539,2,27678,NeuP,citeseq
f895e9b23192,2,27678,EryP,citeseq
4e97937ee415,2,27678,MoP,citeseq
dc52d4f22d3f,2,27678,EryP,citeseq
4a16833c4078,2,27678,MkP,citeseq
62496f044a29,2,27678,EryP,citeseq
80ce8ef18ebb,2,27678,EryP,citeseq
4a7e914a36f9,2,27678,EryP,citeseq
c3110397d935,2,27678,HSC,citeseq
65ad0f223bd8,2,27678,EryP,citeseq
adc94a505b07,2,27678,MasP,citeseq
7470f45d2563,2,27678,EryP,citeseq
2aa98c7c8197,2,27678,NeuP,citeseq
6718ff9c4484,2,27678,HSC,citeseq
b09a050fc9bf,2,27678,NeuP,citeseq
b2ba6730fa24,2,27678,EryP,citeseq
6ee93e2a7edb,2,27678,EryP,citeseq
03e9172637e0,2,27678,MasP,citeseq
7ce5ad7576dc,2,27678,HSC,citeseq
68c2a13b37a4,2,27678,MkP,citeseq
a25f70a278e5,2,27678,HSC,citeseq
a2b661ff56d0,2,27678,EryP,citeseq
17bdba1aaabc,2,27678,HSC,citeseq
09ce9eeffb29,2,27678,HSC,citeseq
d882c2a87736,2,27678,NeuP,citeseq
d8d78108d5ae,2,27678,EryP,citeseq
b3b7890bc44c,2,27678,EryP,citeseq
f9cbafb36c8f,2,27678,HSC,citeseq
5d8974b6292c,2,27678,EryP,citeseq
f10e896411c5,2,27678,EryP,citeseq
51ed3994515c,2,27678,HSC,citeseq
6bc96dacc210,2,27678,HSC,citeseq
86d081c2e51d,2,27678,HSC,citeseq
c5d5e4077790,2,27678,MkP,citeseq
00eabdc85858,2,27678,HSC,citeseq
16f7389f2e67,2,27678,MkP,citeseq
90972b670665,2,27678,MasP,citeseq
637496eedf9a,2,27678,NeuP,citeseq
14bb089d5ce9,2,27678,NeuP,citeseq
c654b58e1524,2,27678,EryP,citeseq
46e5ced76761,2,27678,HSC,citeseq
6eb8919bc903,2,27678,NeuP,citeseq
6aae490db7c3,2,27678,EryP,citeseq
23265e39c567,2,27678,HSC,citeseq
0ea23652de2e,2,27678,HSC,citeseq
e2864b507470,2,27678,MkP,citeseq
afca9c2f5d50,2,27678,MkP,citeseq
a240bf37584e,2,27678,NeuP,citeseq
b5b7cd669f80,2,27678,EryP,citeseq
b94049a9f134,2,27678,HSC,citeseq
783699392128,2,27678,HSC,citeseq
8cfcc2ee8c99,2,27678,NeuP,citeseq
d0952a2738f3,2,27678,MkP,citeseq
4b681659254a,2,27678,MasP,citeseq
bd97f9a830b7,2,27678,MasP,citeseq
f061f41736ba,2,27678,MkP,citeseq
5f44b0dac08c,2,27678,MasP,citeseq
837b43f02d1b,2,27678,HSC,citeseq
a9e2c4b6f328,2,27678,MkP,citeseq
94fba6ab8bb6,2,27678,HSC,citeseq
13aba3480f34,2,27678,EryP,citeseq
f95b805da4a1,2,27678,HSC,citeseq
94cf27ce092b,2,27678,MasP,citeseq
dc7a558cd821,2,27678,HSC,citeseq
832ff485b4a6,2,27678,MasP,citeseq
0c2cee0494c5,2,27678,HSC,citeseq
22a1c9691fb7,2,27678,HSC,citeseq
1da9ff9e252b,2,27678,NeuP,citeseq
e07a30aef14e,2,27678,NeuP,citeseq
47500becd49a,2,27678,HSC,citeseq
4f2818240daf,2,27678,EryP,citeseq
1200ec184ff3,2,27678,MasP,citeseq
d6185669294b,2,27678,HSC,citeseq
b2f97d53699b,2,27678,NeuP,citeseq
1d5e50b70a23,2,27678,MasP,citeseq
d354e9e87e3c,2,27678,NeuP,citeseq
c4e0b36b7c47,2,27678,HSC,citeseq
00184cc84cfe,2,27678,HSC,citeseq
a32cc39fcb03,2,27678,NeuP,citeseq
45da27274f74,2,27678,HSC,citeseq
0770b55ff88b,2,27678,EryP,citeseq
4b521e2257c9,2,27678,HSC,citeseq
f5f9d5a31d8f,2,27678,EryP,citeseq
379b513ddaef,2,27678,MasP,citeseq
fbe81dc217ac,2,27678,HSC,citeseq
c5cc47b781a7,2,27678,EryP,citeseq
7bebba451f7e,2,27678,EryP,citeseq
5adf6bb0647e,2,27678,MkP,citeseq
fe39992f163f,2,27678,HSC,citeseq
506b32cd7e21,2,27678,HSC,citeseq
9c429e824595,2,27678,EryP,citeseq
cc1a180dced0,2,27678,MasP,citeseq
c57694ea5203,2,27678,EryP,citeseq
e85952186cf1,2,27678,HSC,citeseq
9755cab7c16f,2,27678,HSC,citeseq
ad2ce71cd6e7,2,27678,HSC,citeseq
43b95f315853,2,27678,EryP,citeseq
192a00ba93aa,2,27678,EryP,citeseq
619c351b6276,2,27678,MkP,citeseq
10c85b05c636,2,27678,HSC,citeseq
bd62ff8af776,2,27678,NeuP,citeseq
1f14fee4ba5c,2,27678,MkP,citeseq
5a8e82ec0b77,2,27678,NeuP,citeseq
f77b5c20ac9f,2,27678,EryP,citeseq
f77f69c022e7,2,27678,HSC,citeseq
3d7a433570f4,2,27678,EryP,citeseq
2849f4e31108,2,27678,EryP,citeseq
7bdc0f05e03b,2,27678,NeuP,citeseq
a46b796e145d,2,27678,EryP,citeseq
05f9a7e9c798,2,27678,NeuP,citeseq
e2515a095a4d,2,27678,HSC,citeseq
c04bc7fd94dc,2,27678,MkP,citeseq
59853d6270e3,2,27678,HSC,citeseq
62d581529717,2,27678,MkP,citeseq
00d65ba8ae36,2,27678,HSC,citeseq
f2d813a8b539,2,27678,HSC,citeseq
eaf0349477f1,2,27678,HSC,citeseq
a42d66b2f4e8,2,27678,EryP,citeseq
b862318e7793,2,27678,EryP,citeseq
c395ba6bb67e,2,27678,MasP,citeseq
9a37253289a4,2,27678,HSC,citeseq
0e8ac745ea02,2,27678,MasP,citeseq
189f6c54accc,2,27678,HSC,citeseq
383053ff91c7,2,27678,HSC,citeseq
9fe8c2a80777,2,27678,NeuP,citeseq
fb24cd7b0d9b,2,27678,EryP,citeseq
cad3d14e609a,2,27678,HSC,citeseq
a7d65c2afe71,2,27678,MkP,citeseq
2a5d19d40615,2,27678,EryP,citeseq
eea2851a7814,2,27678,NeuP,citeseq
12fec45653ed,2,27678,NeuP,citeseq
04d6199a651e,2,27678,HSC,citeseq
41e75e808855,2,27678,HSC,citeseq
a5af9a8e01e4,2,27678,EryP,citeseq
7f000bb9a4ce,2,27678,HSC,citeseq
20ff52132848,2,27678,HSC,citeseq
6e41069db286,2,27678,HSC,citeseq
c6b314099900,2,27678,HSC,citeseq
62cb7d9fcdbc,2,27678,HSC,citeseq
25e29e5bead1,2,27678,MkP,citeseq
c2f636eb3b63,2,27678,EryP,citeseq
66dc1c4ce142,2,27678,EryP,citeseq
9153b91895c3,2,27678,MasP,citeseq
18185c50b705,2,27678,MkP,citeseq
a012936abc87,2,27678,HSC,citeseq
1305ff9c0919,2,27678,MoP,citeseq
215e8400d885,2,27678,HSC,citeseq
b9444b363d2b,2,27678,NeuP,citeseq
b5280d9e3b6c,2,27678,NeuP,citeseq
a3efa1325de7,2,27678,EryP,citeseq
9333517600c2,2,27678,HSC,citeseq
54c4867c1612,2,27678,HSC,citeseq
cb5a29657415,2,27678,MasP,citeseq
a0d15dac7702,2,27678,MkP,citeseq
a7d97cfa571c,2,27678,EryP,citeseq
eae604cd3c51,2,27678,MasP,citeseq
c863aa973896,2,27678,HSC,citeseq
3e645eeef93f,2,27678,MasP,citeseq
fd85394e611b,2,27678,MasP,citeseq
cdbb08239fa6,2,27678,HSC,citeseq
5d6b4b9481b5,2,27678,MasP,citeseq
0e4b6b8d7558,2,27678,HSC,citeseq
c3a004442d18,2,27678,NeuP,citeseq
a43cb3001c39,2,27678,NeuP,citeseq
c43e6587f297,2,27678,HSC,citeseq
85d0783a1652,2,27678,HSC,citeseq
159bfe360f5d,2,27678,NeuP,citeseq
a26ad83a0518,2,27678,MasP,citeseq
d0c1faa206be,2,27678,MkP,citeseq
c383dcb753ba,2,27678,HSC,citeseq
bf42bcc301b3,2,27678,MkP,citeseq
ca167eadb5e1,2,27678,MkP,citeseq
0addbacf9906,2,27678,NeuP,citeseq
c83acdc8d6b6,2,27678,HSC,citeseq
20cb2f3f7416,2,27678,HSC,citeseq
8387f96127b1,2,27678,MasP,citeseq
825d8762cd20,2,27678,NeuP,citeseq
e5df254c951e,2,27678,HSC,citeseq
7ba557c228ca,2,27678,HSC,citeseq
a5d04f7a789e,2,27678,EryP,citeseq
55be4be1a10b,2,27678,HSC,citeseq
c2e49d97f948,2,27678,MasP,citeseq
d8c30c19f976,2,27678,EryP,citeseq
817c92d01835,2,27678,HSC,citeseq
807790397e28,2,27678,MasP,citeseq
304bf928235d,2,27678,HSC,citeseq
23f0c92e11a5,2,27678,MkP,citeseq
5ba7014993a2,2,27678,MasP,citeseq
9c63b7465365,2,27678,EryP,citeseq
26b393c692db,2,27678,HSC,citeseq
723d2dc9fc12,2,27678,HSC,citeseq
88fa28bf365d,2,27678,HSC,citeseq
8110ca24971c,2,27678,HSC,citeseq
a7f6204bfb1e,2,27678,EryP,citeseq
f1d4acf16ed4,2,27678,HSC,citeseq
237c78648aeb,2,27678,NeuP,citeseq
090d69363c81,2,27678,EryP,citeseq
ff3fd0b65147,2,27678,NeuP,citeseq
b184caae6b9b,2,27678,HSC,citeseq
cdd3367403de,2,27678,MkP,citeseq
a416227b93a6,2,27678,HSC,citeseq
f4d10d379f79,2,27678,HSC,citeseq
b6043653de8b,2,27678,MasP,citeseq
cd9f11a1525b,2,27678,MkP,citeseq
72c050edbc63,2,27678,HSC,citeseq
d26ff3942f57,2,27678,EryP,citeseq
46b8405e63d8,2,27678,EryP,citeseq
6748d50251fc,2,27678,NeuP,citeseq
64a41fa63362,2,27678,EryP,citeseq
40736e7f17fa,2,27678,MkP,citeseq
f3108ba01fc1,2,27678,HSC,citeseq
b1a85b8e6fc6,2,27678,NeuP,citeseq
1991784838d3,2,27678,HSC,citeseq
6366ef3f3666,2,27678,EryP,citeseq
3496fa861b98,2,27678,HSC,citeseq
843c5afd90d7,2,27678,HSC,citeseq
92f0ad24b162,2,27678,MasP,citeseq
1060d948fb10,2,27678,HSC,citeseq
de5ab71e53df,2,27678,NeuP,citeseq
3fde55f06d9f,2,27678,HSC,citeseq
d4d5b5e9441a,2,27678,HSC,citeseq
8ae68b5ce618,2,27678,MasP,citeseq
b788c5a2437a,2,27678,NeuP,citeseq
409a0cd96715,2,27678,HSC,citeseq
a8f4de475613,2,27678,MasP,citeseq
f06b68b75e4b,2,27678,BP,citeseq
2710f43b4864,2,27678,EryP,citeseq
4fc9709b1ff6,2,27678,NeuP,citeseq
015ae0182c3c,2,27678,EryP,citeseq
32ff410223a6,2,27678,HSC,citeseq
d25ea39e5ddb,2,27678,HSC,citeseq
54b2dc1a46dc,2,27678,MasP,citeseq
c7b9a5161304,2,27678,MkP,citeseq
81e3f73e698c,2,27678,HSC,citeseq
57394326c8dc,2,27678,HSC,citeseq
c737a82f9d9d,2,27678,EryP,citeseq
79d64cb319a9,2,27678,MkP,citeseq
26e45e6cced6,2,27678,EryP,citeseq
e12d799f447c,2,27678,NeuP,citeseq
b7a8de9c90e0,2,27678,HSC,citeseq
d29b84cda193,2,27678,HSC,citeseq
a32548063613,2,27678,MkP,citeseq
4f126a80aa38,2,27678,HSC,citeseq
0ffd3227adcc,2,27678,NeuP,citeseq
28241860ff16,2,27678,HSC,citeseq
1c47d35a098e,2,27678,MasP,citeseq
2fff9fff73b8,2,27678,EryP,citeseq
3c543f3fe6cc,2,27678,NeuP,citeseq
784c524f0dcd,2,27678,MkP,citeseq
1ebdeff32252,2,27678,NeuP,citeseq
535aaa9a52f1,2,27678,HSC,citeseq
6c137a702e03,2,27678,HSC,citeseq
5bfa7a5125f1,2,27678,HSC,citeseq
000ec91632f0,2,27678,HSC,citeseq
711a0b24a6f4,2,27678,EryP,citeseq
3a46760c643f,2,27678,HSC,citeseq
bc3a0705eb90,2,27678,EryP,citeseq
cb48dd97ea18,2,27678,MasP,citeseq
007dc3033c16,2,27678,MkP,citeseq
56036cc53201,2,27678,MkP,citeseq
f5e627d44c77,2,27678,HSC,citeseq
353c359539bf,2,27678,EryP,citeseq
38865fb51e00,2,27678,MkP,citeseq
22a2affa7e6a,2,27678,MkP,citeseq
2ae15e235c62,2,27678,MasP,citeseq
e7d5952a24ed,2,27678,MoP,citeseq
4afa18735fd5,2,27678,MasP,citeseq
e2040e42ed70,2,27678,MasP,citeseq
7251ded0bf21,2,27678,HSC,citeseq
b855e9005ace,2,27678,EryP,citeseq
08e73d4b0402,2,27678,NeuP,citeseq
761985847dd5,2,27678,HSC,citeseq
ca4cf0923014,2,27678,HSC,citeseq
db7e4e1cada9,2,27678,EryP,citeseq
dd74cbd2d311,2,27678,MasP,citeseq
1de58e46c5e5,2,27678,NeuP,citeseq
2f95d3e53be9,2,27678,NeuP,citeseq
66a964838ee4,2,27678,MkP,citeseq
d8693e56adf5,2,27678,NeuP,citeseq
f45055fcf010,2,27678,HSC,citeseq
e393a113a09d,2,27678,HSC,citeseq
e42bec034b48,2,27678,HSC,citeseq
a1e27c87a6aa,2,27678,HSC,citeseq
4360ed27c43a,2,27678,EryP,citeseq
f24129d1caf8,2,27678,HSC,citeseq
872c937fcc2a,2,27678,EryP,citeseq
b0d56a062f4e,2,27678,EryP,citeseq
848e0e65f806,2,27678,NeuP,citeseq
0552a57efebe,2,27678,NeuP,citeseq
0e078234e6c4,2,27678,MkP,citeseq
6c8735f7bc35,2,27678,HSC,citeseq
b3a90202ae24,2,27678,HSC,citeseq
636ed7058b56,2,27678,HSC,citeseq
c320100a785a,2,27678,EryP,citeseq
7c0fe2a40afb,2,27678,HSC,citeseq
767f09941ef5,2,27678,NeuP,citeseq
d6b450d1ae7d,2,27678,HSC,citeseq
771f96f6f3a3,2,27678,EryP,citeseq
5936b0d99df9,2,27678,HSC,citeseq
2ab4b6b052cc,2,27678,HSC,citeseq
90657706af7c,2,27678,HSC,citeseq
0dde788f1ace,2,27678,EryP,citeseq
7bb0589ec0eb,2,27678,HSC,citeseq
45f2dc56195a,2,27678,HSC,citeseq
44cc553fff26,2,27678,NeuP,citeseq
6bea718430e9,2,27678,NeuP,citeseq
48c840315cb6,2,27678,HSC,citeseq
e200a9c21f06,2,27678,HSC,citeseq
ab6fdead3adc,2,27678,HSC,citeseq
b0f1232bf1eb,2,27678,HSC,citeseq
0128c50ae7b5,2,27678,MkP,citeseq
4b74c20a600c,2,27678,NeuP,citeseq
bfe72852a816,2,27678,NeuP,citeseq
2123f4ffe3ac,2,27678,NeuP,citeseq
d33ca09d6228,2,27678,HSC,citeseq
bd78f3e6a25d,2,27678,HSC,citeseq
42d84ce38bd1,2,27678,HSC,citeseq
366fd3527f91,2,27678,MkP,citeseq
f3a6ba4d93d2,2,27678,NeuP,citeseq
ad9337128c95,2,27678,MasP,citeseq
79ca1915cb09,2,27678,NeuP,citeseq
988f02324d69,2,27678,HSC,citeseq
1d73ccaa0235,2,27678,HSC,citeseq
a756c2883601,2,27678,HSC,citeseq
3db84f0ec9ac,2,27678,MkP,citeseq
5eca19c948bf,2,27678,EryP,citeseq
08e7e0e3a3a1,2,27678,HSC,citeseq
0c743940ad11,2,27678,EryP,citeseq
095205b359ab,2,27678,HSC,citeseq
42297c94d5d9,2,27678,HSC,citeseq
338c07f0be68,2,27678,HSC,citeseq
c075ba3c3e58,2,27678,HSC,citeseq
65ad8b5b65c5,2,27678,EryP,citeseq
184e52c39e13,2,27678,MasP,citeseq
6565a2eae712,2,27678,EryP,citeseq
